city,state_code,total,total_user,total_p,virus,user_virus,virus_p,virus_rel_p,user_virus_p
Allen,TX,8454,1288,6.56366459627329,28,22,1.27272727272727,0.331204163709487,1.70807453416149
Morgantown,WV,14534,1282,11.3369734789392,67,46,1.45652173913043,0.460988028072107,3.58814352574103
South Bend,IN,14931,1281,11.655737704918,40,28,1.42857142857143,0.267899002076217,2.18579234972678
Dupo,IL,15842,1276,12.4153605015674,54,31,1.74193548387097,0.340866052266128,2.4294670846395
Redondo Beach,CA,10589,1276,8.29858934169279,40,26,1.53846153846154,0.377750495797526,2.03761755485893
Champaign,IL,10619,1275,8.32862745098039,58,23,2.52173913043478,0.546190790093229,1.80392156862745
Coral Springs,FL,14691,1267,11.5951065509077,114,50,2.28,0.775985297120686,3.94632991318074
East Lansdowne,PA,13904,1262,11.0174326465927,67,32,2.09375,0.481875719217491,2.53565768621236
Lakewood,CO,10661,1262,8.44770206022187,59,26,2.26923076923077,0.553419003845793,2.06022187004754
Katy,TX,7445,1254,5.93700159489633,27,17,1.58823529411765,0.362659503022163,1.35566188197767
Rockville,MD,8999,1241,7.25141015310234,127,56,2.26785714285714,1.41126791865763,4.51248992747784
El Segundo,CA,8186,1241,6.59629331184529,45,26,1.73076923076923,0.549719032494503,2.09508460918614
Temecula,CA,12712,1237,10.2764753435732,68,29,2.3448275862069,0.534927627438641,2.34438156831043
Fishers,IN,9032,1229,7.34906427990236,30,25,1.2,0.33215234720992,2.03417412530513
State College,PA,10328,1226,8.42414355628059,39,28,1.39285714285714,0.377614252517428,2.28384991843393
Concord,CA,15368,1225,12.545306122449,108,39,2.76923076923077,0.702758979698074,3.18367346938775
Flagstaff,AZ,13642,1218,11.200328407225,45,37,1.21621621621622,0.329863656355373,3.03776683087028
Clovis,CA,10965,1217,9.00986031224322,43,30,1.43333333333333,0.392156862745098,2.46507806080526
Tysons Corner,VA,9163,1216,7.53536184210526,105,35,3,1.14591291061879,2.87828947368421
Hobson City,AL,8711,1216,7.16365131578947,41,33,1.24242424242424,0.470669268740673,2.71381578947368
Cinco Ranch,TX,13540,1211,11.1808422791082,40,28,1.42857142857143,0.295420974889217,2.3121387283237
New Braunfels,TX,8354,1211,6.89843104872007,35,24,1.45833333333333,0.418960976777592,1.98183319570603
Auburn,AL,12665,1206,10.5016583747927,47,34,1.38235294117647,0.371101460718516,2.81923714759536
Edison,NJ,7173,1206,5.94776119402985,48,26,1.84615384615385,0.669176076955249,2.1558872305141
Farmers Branch,TX,11246,1205,9.33278008298755,54,21,2.57142857142857,0.480170727369731,1.74273858921162
Cerritos,CA,6428,1198,5.36560934891486,35,20,1.75,0.544492843808338,1.66944908180301
Roswell,GA,12168,1196,10.1739130434783,46,35,1.31428571428571,0.378040762656147,2.92642140468227
College Park,MD,11051,1193,9.26320201173512,46,32,1.4375,0.416251922902905,2.68231349538977
Olcott,NY,8975,1189,7.54835996635828,30,22,1.36363636363636,0.334261838440111,1.85029436501262
Schaumburg,IL,6661,1188,5.60690235690236,43,13,3.30769230769231,0.645548716408948,1.09427609427609
Southfield,MI,12126,1180,10.2762711864407,32,27,1.18518518518519,0.263895761174336,2.28813559322034
Sioux Falls,SD,13036,1173,11.1133844842285,82,35,2.34285714285714,0.629027308990488,2.98380221653879
Santa Cruz,CA,12953,1172,11.05204778157,34,27,1.25925925925926,0.262487454643712,2.3037542662116
South San Francisco,CA,7782,1171,6.64560204953032,46,27,1.7037037037037,0.591107684399897,2.30572160546541
Winter Park,FL,5864,1170,5.01196581196581,54,24,2.25,0.920873124147339,2.05128205128205
Lansing,NY,16075,1166,13.7864493996569,72,34,2.11764705882353,0.447900466562986,2.91595197255575
West Des Moines,IA,11029,1166,9.45883361921098,21,16,1.3125,0.190407108532052,1.37221269296741
Evansville,IN,14557,1164,12.5060137457045,77,45,1.71111111111111,0.528955141856152,3.8659793814433
Atascocita,TX,12706,1162,10.934595524957,31,18,1.72222222222222,0.243979222414607,1.54905335628227
Bowling Green,KY,11575,1155,10.021645021645,37,24,1.54166666666667,0.319654427645788,2.07792207792208
Grand Prairie,TX,7879,1155,6.82164502164502,9,8,1.125,0.11422769386978,0.692640692640693
Macon,GA,12981,1150,11.2878260869565,33,22,1.5,0.254217702796395,1.91304347826087
Rialto,CA,12618,1150,10.9721739130435,21,18,1.16666666666667,0.16642891107941,1.56521739130435
Roseville,CA,8998,1149,7.83115752828547,54,35,1.54285714285714,0.600133362969549,3.0461270670148
Columbus,GA,27349,1149,23.8024369016536,97,26,3.73076923076923,0.354674759589016,2.26283724978242
Beaverton,OR,10832,1138,9.51845342706503,94,40,2.35,0.867799113737075,3.51493848857645
Tustin,CA,7727,1136,6.80193661971831,35,18,1.94444444444444,0.452957163193995,1.58450704225352
Delta,UT,9565,1135,8.4273127753304,61,29,2.10344827586207,0.637741766858338,2.55506607929515
Port St Lucie,FL,13585,1135,11.9691629955947,89,27,3.2962962962963,0.655134339344866,2.37885462555066
Chino,CA,9905,1135,8.72687224669603,32,19,1.68421052631579,0.323069156991418,1.67400881057269
Huntsville,TX,18168,1135,16.0070484581498,17,16,1.0625,0.0935711140466755,1.40969162995595
Palm Desert,CA,11754,1130,10.4017699115044,127,35,3.62857142857143,1.08048323974817,3.09734513274336
Baytown,TX,13885,1130,12.287610619469,36,27,1.33333333333333,0.259272596326972,2.38938053097345
San Juan,TX,9823,1124,8.73932384341637,41,30,1.36666666666667,0.417387763412399,2.66903914590747
Cedar Rapids,IA,10666,1121,9.51471900089206,34,24,1.41666666666667,0.318769923120195,2.14094558429973
Mansfield,TX,10648,1118,9.52415026833632,39,19,2.05263157894737,0.366265965439519,1.6994633273703
Largo,FL,17666,1117,15.8155774395703,33,31,1.06451612903226,0.186799501867995,2.77529095792301
Upland,CA,7650,1117,6.84870188003581,30,18,1.66666666666667,0.392156862745098,1.61145926589078
Richmond,CA,14313,1115,12.8367713004484,71,35,2.02857142857143,0.49605253964927,3.1390134529148
Newton,MA,8174,1113,7.34411500449236,99,45,2.2,1.21115732811353,4.04312668463612
Stamford,CT,13941,1113,12.5256064690027,58,45,1.28888888888889,0.416039021590991,4.04312668463612
Redmond,WA,12071,1106,10.9141048824593,135,81,1.66666666666667,1.11838290116809,7.32368896925859
Palmdale,CA,17659,1106,15.9665461121157,90,34,2.64705882352941,0.50965513335976,3.07414104882459
Goodyear,AZ,9676,1100,8.79636363636364,29,21,1.38095238095238,0.299710624224886,1.90909090909091
Fargo,ND,11913,1099,10.8398544131028,44,26,1.69230769230769,0.369344413665743,2.36578707916288
Brownsville,TX,12679,1098,11.5473588342441,56,33,1.6969696969697,0.441675210978784,3.00546448087432
Evanston,IL,11243,1096,10.2582116788321,66,34,1.94117647058824,0.587031930979276,3.1021897810219
Galveston,TX,7596,1096,6.93065693430657,31,22,1.40909090909091,0.40810953133228,2.00729927007299
Fort Myers,FL,9174,1091,8.40879926672777,54,29,1.86206896551724,0.588620013080445,2.65811182401467
Cheektowaga,NY,13338,1091,12.2254812098992,51,25,2.04,0.382366171839856,2.29147571035747
Sarasota,FL,8410,1090,7.71559633027523,58,31,1.87096774193548,0.689655172413793,2.84403669724771
Redlands,CA,11420,1088,10.4963235294118,58,32,1.8125,0.507880910683012,2.94117647058823
Hallandale Beach,FL,6346,1083,5.85964912280702,33,24,1.375,0.520012606366215,2.21606648199446
Palm Beach Gardens,FL,6340,1068,5.93632958801498,61,35,1.74285714285714,0.962145110410095,3.27715355805243
Ames,IA,11268,1068,10.5505617977528,51,33,1.54545454545455,0.452609158679446,3.08988764044944
Charlottesville,VA,11440,1065,10.7417840375587,63,29,2.17241379310345,0.550699300699301,2.72300469483568
Portland,ME,11394,1060,10.7490566037736,123,35,3.51428571428571,1.07951553449184,3.30188679245283
Redwood City,CA,8814,1059,8.32294617563739,71,39,1.82051282051282,0.805536646244611,3.68271954674221
Del City,OK,10029,1059,9.47025495750708,47,24,1.95833333333333,0.468640941270316,2.26628895184136
Joliet,IL,12047,1058,11.3865784499055,108,31,3.48387096774194,0.896488752386487,2.93005671077505
O'Fallon,MO,13050,1055,12.3696682464455,39,25,1.56,0.298850574712644,2.3696682464455
Dedham,MA,8743,1052,8.31083650190114,35,25,1.4,0.400320256204964,2.37642585551331
Lancaster,KY,14862,1051,14.1408182683159,44,34,1.29411764705882,0.296057058269412,3.23501427212179
Alafaya,FL,12382,1049,11.8036224976168,38,33,1.15151515151515,0.306897108706186,3.14585319351764
Troy,MI,6634,1049,6.32411820781697,32,24,1.33333333333333,0.482363581549593,2.28789323164919
Aventura,FL,6905,1047,6.59503342884432,38,29,1.31034482758621,0.55032585083273,2.76981852913085
Manhattan Beach,CA,3869,1045,3.70239234449761,13,11,1.18181818181818,0.336004135435513,1.05263157894737
San Manuel,AZ,10442,1043,10.0115052732502,35,23,1.52173913043478,0.335184830492243,2.20517737296261
Alhambra,CA,6697,1042,6.42706333973129,26,23,1.1304347826087,0.388233537404808,2.20729366602687
Livonia,MI,8291,1041,7.96445725264169,33,18,1.83333333333333,0.39802195151369,1.72910662824208
Salem,OR,10680,1039,10.279114533205,51,28,1.82142857142857,0.477528089887641,2.6948989412897
Walnut Creek,CA,7498,1038,7.22350674373796,33,24,1.375,0.440117364630568,2.3121387283237
League City,TX,8912,1036,8.6023166023166,36,23,1.56521739130435,0.403949730700179,2.22007722007722
Kennesaw,GA,7831,1036,7.55888030888031,31,16,1.9375,0.395862597369429,1.54440154440154
Prairie Heights,WA,35986,1034,34.8027079303675,22,18,1.22222222222222,0.0611348857889179,1.74081237911025
Brookline,MA,7212,1033,6.98160696999032,61,40,1.525,0.845812534664448,3.87221684414327
Clarksville,TN,14045,1030,13.6359223300971,61,29,2.10344827586207,0.434318262726949,2.81553398058252
Westminster,CO,9002,1025,8.78243902439024,52,31,1.67741935483871,0.577649411241946,3.02439024390244
Bryan,TX,7710,1020,7.55882352941176,20,20,1,0.259403372243839,1.96078431372549
Stillwater,OK,9542,1019,9.36408243375859,22,18,1.22222222222222,0.23055963110459,1.76643768400393
Midland,WA,11511,1018,11.3074656188605,26,24,1.08333333333333,0.225870906089827,2.35756385068762
Warwick,RI,10571,1017,10.3942969518191,47,24,1.95833333333333,0.444612619430518,2.3598820058997
Escondido,CA,12838,1011,12.6983184965381,66,32,2.0625,0.514098769278704,3.16518298714144
Renton,WA,9931,1009,9.84241823587711,92,53,1.73584905660377,0.926392105528144,5.25272547076313
Lake Butler,FL,2720,1008,2.6984126984127,5,5,1,0.183823529411765,0.496031746031746
Kalamazoo,MI,15293,1004,15.2320717131474,94,22,4.27272727272727,0.614660302099,2.19123505976096
University Park,FL,6572,1002,6.55888223552894,50,31,1.61290322580645,0.76080340839927,3.0938123752495
Independence,MO,16522,1002,16.4890219560878,57,19,3,0.344994552717589,1.89620758483034
Amarillo,TX,12231,997,12.2678034102307,28,19,1.47368421052632,0.228926498242172,1.90571715145436
North Bethesda,MD,7980,996,8.01204819277108,67,41,1.63414634146341,0.839598997493734,4.11646586345382
Springfield,MA,15202,994,15.2937625754527,67,31,2.16129032258064,0.440731482699645,3.11871227364185
Conroe,TX,8946,991,9.02724520686176,30,14,2.14285714285714,0.335345405767941,1.41271442986882
Napa,CA,8353,990,8.43737373737374,42,29,1.44827586206897,0.502813360469292,2.92929292929293
Lake City,FL,12668,987,12.8348530901722,31,22,1.40909090909091,0.24471108304389,2.2289766970618
Vallejo,CA,15937,985,16.1796954314721,64,38,1.68421052631579,0.401581226077681,3.85786802030457
Cedar Park,TX,6925,985,7.03045685279188,36,16,2.25,0.51985559566787,1.6243654822335
Key West,FL,5452,981,5.55759429153925,43,23,1.8695652173913,0.788701393983859,2.34454638124363
Muncie,IN,13343,979,13.6292134831461,42,22,1.90909090909091,0.314771790451922,2.24719101123596
Visalia,CA,13123,977,13.431934493347,72,35,2.05714285714286,0.548655033147908,3.58239508700102
Manhattan,KS,8410,977,8.60798362333675,33,26,1.26923076923077,0.392390011890606,2.66120777891505
South Gate,CA,7885,974,8.09548254620123,22,19,1.15789473684211,0.279010779961953,1.95071868583162
Euless,TX,7564,969,7.80598555211558,22,12,1.83333333333333,0.290851401374934,1.23839009287926
Athens,OH,11002,968,11.3657024793388,43,32,1.34375,0.390838029449191,3.30578512396694
North Bergen,NJ,9679,965,10.0300518134715,68,34,2,0.702551916520302,3.52331606217617
Malibu,CA,4337,964,4.49896265560166,32,10,3.2,0.737837214664515,1.03734439834025
Erie,PA,16728,963,17.3707165109034,55,26,2.11538461538462,0.328790052606408,2.69989615784008
Fairfield,CA,9813,961,10.2112382934443,88,46,1.91304347826087,0.896769591358402,4.78668054110302
Kent,OH,10649,955,11.1507853403141,38,25,1.52,0.356841017935956,2.61780104712042
Salinas,CA,13682,955,14.3267015706806,45,23,1.95652173913043,0.328899283730449,2.40837696335078
Starkville,MS,15209,955,15.9256544502618,35,20,1.75,0.230126898546913,2.09424083769633
Brea,CA,5380,945,5.69312169312169,22,17,1.29411764705882,0.408921933085502,1.7989417989418
Montebello,CA,7285,945,7.70899470899471,17,14,1.21428571428571,0.233356211393274,1.48148148148148
North Richland Hills,TX,5807,945,6.14497354497355,21,12,1.75,0.361632512484932,1.26984126984127
Everett,WA,12232,942,12.9851380042463,116,52,2.23076923076923,0.948332243296272,5.52016985138004
Avondale,AZ,9553,942,10.1411889596603,38,20,1.9,0.397780801842353,2.12314225053079
Secaucus,NJ,4892,940,5.20425531914894,24,16,1.5,0.490596892886345,1.70212765957447
Kent,WA,8207,939,8.74014909478168,82,44,1.86363636363636,0.999147069574753,4.68583599574015
Gaithersburg,MD,7617,936,8.13782051282051,60,42,1.42857142857143,0.787711697518708,4.48717948717949
Abilene,TX,11914,936,12.7286324786325,34,21,1.61904761904762,0.285378546248111,2.24358974358974
Davis,OK,13830,934,14.8072805139186,135,54,2.5,0.976138828633406,5.78158458244111
Ocean Breeze Park,FL,9945,933,10.6591639871383,60,26,2.30769230769231,0.603318250377074,2.78670953912111
Pensacola,FL,8848,928,9.53448275862069,43,18,2.38888888888889,0.485985533453888,1.93965517241379
Ardena,NJ,8693,927,9.37756202804746,29,24,1.20833333333333,0.333601748533303,2.58899676375405
Bellingham,WA,9187,924,9.94264069264069,18,14,1.28571428571429,0.195929030151301,1.51515151515152
Bowie,MD,9640,923,10.4442036836403,55,27,2.03703703703704,0.570539419087137,2.92524377031419
Altamonte Springs,FL,7993,923,8.65980498374865,22,22,1,0.275240835731265,2.38353196099675
Monterey,CA,7469,923,8.09209100758397,22,15,1.46666666666667,0.294550810014728,1.62513542795233
Warren,MI,9482,922,10.2841648590022,35,17,2.05882352941176,0.369120438726007,1.84381778741866
New Brunswick,NJ,7650,920,8.31521739130435,45,21,2.14285714285714,0.588235294117647,2.28260869565217
Murrieta,CA,5887,917,6.41984732824428,34,17,2,0.577543740445048,1.85387131952017
Commerce,CA,4329,916,4.72598253275109,15,14,1.07142857142857,0.346500346500346,1.52838427947598
Surprise,AZ,9117,914,9.97483588621444,32,24,1.33333333333333,0.350992651091368,2.62582056892779
Lawrenceville,GA,6193,914,6.77571115973742,18,12,1.5,0.290650734700468,1.3129102844639
Killeen,TX,17265,913,18.9101861993428,34,25,1.36,0.196930205618303,2.73822562979189
Summerlin South,NV,5083,913,5.56736035049288,35,24,1.45833333333333,0.688569742278182,2.62869660460022
Jupiter,FL,5591,912,6.13048245614035,26,15,1.73333333333333,0.465033088892864,1.64473684210526
Tukwila,WA,4272,906,4.71523178807947,24,22,1.09090909090909,0.561797752808989,2.42825607064018
Lee,MA,8329,903,9.22369878183832,43,20,2.15,0.516268459598992,2.21483942414175
National City,CA,4930,900,5.47777777777778,28,18,1.55555555555556,0.567951318458418,2
Fountainebleau,FL,7831,897,8.73021181716834,60,36,1.66666666666667,0.766185672327927,4.01337792642141
Greenwood,IN,10335,895,11.5474860335196,25,19,1.31578947368421,0.241896468311563,2.12290502793296
Cape Coral,FL,16129,894,18.0413870246085,61,32,1.90625,0.378200756401513,3.57941834451902
Pico Rivera,CA,7239,894,8.09731543624161,19,19,1,0.26246719160105,2.12527964205817
Westerville,OH,7424,891,8.33221099887767,36,23,1.56521739130435,0.484913793103448,2.58136924803591
Springfield,IL,10728,888,12.0810810810811,37,25,1.48,0.344891871737509,2.81531531531532
Santa Rosa,CA,10756,887,12.1262683201804,88,32,2.75,0.818148010412793,3.60766629086809
Bethlehem,PA,7247,886,8.17945823927765,35,22,1.59090909090909,0.482958465571961,2.48306997742664
Gardena,CA,6505,886,7.34198645598194,23,17,1.35294117647059,0.353574173712529,1.91873589164786
Norwalk,CT,8365,885,9.45197740112994,59,33,1.78787878787879,0.705319784817693,3.72881355932203
Wellington,FL,9146,883,10.3578708946772,47,28,1.67857142857143,0.513885851738465,3.17100792751982
Brentwood,TN,5158,882,5.84807256235828,41,27,1.51851851851852,0.794881737107406,3.06122448979592
Humble,TX,5767,880,6.55340909090909,43,9,4.77777777777778,0.745621640367609,1.02272727272727
Camarillo,CA,7862,879,8.94425483503982,26,22,1.18181818181818,0.330704655303994,2.5028441410694
Monterey Park,CA,5149,879,5.85779294653015,16,13,1.23076923076923,0.310739949504758,1.47895335608646
Town and Country,MO,6789,877,7.74116305587229,26,23,1.1304347826087,0.382972455442628,2.62257696693273
Ypsilanti,MI,11993,875,13.7062857142857,38,31,1.2258064516129,0.316851496706412,3.54285714285714
Mount Pleasant,SC,6012,874,6.87871853546911,49,30,1.63333333333333,0.815036593479707,3.4324942791762
Topeka,KS,9244,874,10.5766590389016,34,25,1.36,0.367806144526179,2.8604118993135
Arcadia,CA,5367,874,6.14073226544622,75,12,6.25,1.39742873113471,1.37299771167048
Rosemont,IL,2557,873,2.92898052691867,10,8,1.25,0.391083300743058,0.916380297823597
West Lafayette,IN,6751,871,7.75086107921929,44,22,2,0.651755295511776,2.52583237657864
Lakewood,SC,9517,870,10.9390804597701,34,24,1.41666666666667,0.357255437637911,2.75862068965517
Royal Oak,MI,6768,870,7.77931034482759,23,19,1.21052631578947,0.33983451536643,2.18390804597701
East Garden City,NY,4193,868,4.83064516129032,14,14,1,0.333889816360601,1.61290322580645
Quincy,MA,10577,866,12.2136258660508,94,43,2.18604651162791,0.888720809303205,4.96535796766744
Hattiesburg,MS,15801,864,18.2881944444444,21,14,1.5,0.132902980823998,1.62037037037037
Milroy,PA,4573,862,5.30510440835267,42,26,1.61538461538462,0.918434288213427,3.01624129930394
Oxford,MS,8681,861,10.082462253194,25,15,1.66666666666667,0.287985255154936,1.74216027874564
Santa Fe Springs,CA,4965,861,5.76655052264808,19,14,1.35714285714286,0.382678751258812,1.6260162601626
